,b1,b2,error,s,significance,vor_point,vor_region,total_sig,lag_sig,update,vor_label
766,0.0016282669967,0.0,0.15,0.000186769146239,0.00116062838391,906,785,2.49243572111,2.49243458086,1.0,129
767,0.00985902368119,0.0,0.15,0.000209115984035,0.00115559696949,395,475,2.49243597687,2.49243572111,1.0,129
768,0.000191085040569,0.0,0.15,0.000229219294852,0.00115152078937,482,362,2.49243763781,2.49243597687,1.0,129
769,0.00259659157019,0.0,0.15,0.00018547642685,0.00114536038413,296,626,2.49243763781,2.49243763781,0.0,130
770,0.00493884482421,0.0,0.15,0.000191084225662,0.00114029885954,264,338,2.49243803415,2.49243763781,1.0,130
771,1.4019228729e-05,0.0,0.15,0.00107887887862,0.00112602530436,642,842,2.49245001761,2.49243803415,1.0,130
772,0.0138502486516,0.0,0.15,0.000210457976209,0.00109936116251,136,794,2.49245001761,2.49245001761,0.0,131
773,0.00389896461274,0.0,0.15,0.000181064257049,0.0010988089563,555,566,2.49245028831,2.49245001761,1.0,131
774,0.00387723714812,0.0,0.15,0.000180991541129,0.0010987350798,613,521,2.49245049637,2.49245028831,1.0,131
775,0.0198644265874,0.0,0.15,0.000225606985623,0.00109294419393,8,821,2.49245049637,2.49245049637,0.0,132
776,0.00299867975991,0.0,0.15,0.000174130866071,0.00107122266241,845,603,2.49245072707,2.49245049637,1.0,132
777,0.00648675937554,0.0,0.15,0.000180762188393,0.00105308109788,465,750,2.49245078241,2.49245072707,1.0,132
778,0.00329928866995,0.0,0.15,0.000165906007169,0.00101712543335,71,666,2.49245078241,2.49245078241,0.0,133
779,0.00430479593342,0.0,0.15,0.000168406739249,0.00101653293422,11,819,2.49245109382,2.49245078241,1.0,133
780,0.00328418181743,0.0,0.15,0.000165423203725,0.00101443267992,487,714,2.49245166541,2.49245109382,1.0,133
781,0.00220131553942,0.0,0.15,0.000162398966495,0.00100996729104,678,294,2.49245222554,2.49245166541,1.0,133
782,1.2971065189e-05,0.0,0.15,0.000883572967723,0.000977295884289,459,467,2.49245929472,2.49245222554,1.0,133
783,0.00259612873196,0.0,0.15,0.000156799593242,0.000971498350603,541,354,2.49245929472,2.49245929472,0.0,134
784,0.00197710480279,0.0,0.15,0.000155589776114,0.000970506308433,54,143,2.49245961073,2.49245929472,1.0,134
785,0.00319776451215,0.0,0.15,0.00015582893684,0.000957652248305,460,815,2.492460112,2.49245961073,1.0,134
786,0.000791764352471,0.0,0.15,0.00015474545944,0.000955445257695,714,168,2.49246079189,2.492460112,1.0,134
787,0.00144631380681,0.0,0.15,0.000151215135702,0.000945982212639,321,330,2.49246101266,2.49246079189,1.0,134
788,0.0124305814679,0.0,0.15,0.000176589601324,0.000941195846819,480,157,2.49246101266,2.49246101266,0.0,135
789,0.00156296254135,0.0,0.15,0.000150024920003,0.000938724205231,189,113,2.49246123731,2.49246101266,1.0,135
790,0.00201925502915,0.0,0.15,0.0001502623345,0.000937696693965,625,350,2.49246139777,2.49246123731,1.0,135
791,0.00797234196216,0.0,0.15,0.00016452978889,0.000936945445021,57,317,2.49246139777,2.49246139777,0.0,136
792,0.000207582503208,0.0,0.15,0.000172906395164,0.000928939324443,295,381,2.49246177579,2.49246139777,1.0,136
793,0.00556143699214,0.0,0.15,0.000154474866576,0.000914571815702,41,737,2.49246197128,2.49246177579,1.0,136
794,0.00146189366933,0.0,0.15,0.000145364567288,0.000910485352871,786,389,2.49246216026,2.49246197128,1.0,136
795,0.00503928467515,0.0,0.15,0.000152046428411,0.000907980470631,397,803,2.49246216026,2.49246216026,0.0,137
796,0.00115100061521,0.000812957528979,0.135783264103,0.000132060362375,0.000905563474832,269,628,2.49246245276,2.49246216026,1.0,137
797,0.0040216826601,0.0,0.15,0.000147726925206,0.000897042684968,532,507,2.4924626745,2.49246245276,1.0,137
798,0.00547271117102,0.0,0.15,0.000149632425746,0.000887409247675,137,438,2.49246290474,2.4924626745,1.0,137
799,0.0142814513038,0.0,0.15,0.000169592894963,0.00088148222354,498,13,2.49246290474,2.49246290474,0.0,138
800,0.00241026212461,0.0,0.15,0.000138251169119,0.000860502432614,823,205,2.49246308076,2.49246290474,1.0,138
801,0.00528749945806,0.0,0.15,0.000142989796586,0.000850890624955,126,268,2.49246317419,2.49246308076,1.0,138
802,0.005367537844,0.0,0.15,0.000140959557029,0.000837805744069,687,399,2.49246317419,2.49246317419,0.0,139
803,0.00498535489896,0.0,0.15,0.000138175280881,0.00082655012326,361,553,2.49246336502,2.49246317419,1.0,139
804,0.0013752093073,0.0,0.15,0.000131532957312,0.000826241992866,449,748,2.49246371903,2.49246336502,1.0,139
805,0.00187402105507,0.0,0.15,0.000131709617563,0.000825345550691,463,712,2.49246389531,2.49246371903,1.0,139
806,0.00334848917555,0.0,0.15,0.000133813751745,0.000822158171885,562,828,2.49246389531,2.49246389531,0.0,140
807,0.00124448200222,0.0,0.15,0.00012894293468,0.000810195279401,684,692,2.49246412206,2.49246389531,1.0,140
808,0.00438706181012,0.0,0.15,0.00013317813864,0.000804769485511,706,907,2.49246441629,2.49246412206,1.0,140
809,0.00032800748886,0.0,0.15,0.000135509471875,0.000797199823933,550,574,2.49246490282,2.49246441629,1.0,140
810,0.00487699304358,0.0,0.15,0.0001329103834,0.000796726150301,255,298,2.49246490282,2.49246490282,0.0,141
811,0.00856805738294,0.0,0.15,0.000141081982292,0.000796657645882,37,32,2.49246506256,2.49246490282,1.0,141
812,0.00424509798176,0.0,0.15,0.000130462620291,0.000790343317033,404,813,2.49246540819,2.49246506256,1.0,141
813,0.000121687240608,0.0,0.15,0.000159161587362,0.000786198090464,886,609,2.49246588961,2.49246540819,1.0,141
814,0.00274846795946,0.0,0.15,0.000125490056234,0.0007786668469,551,679,2.49246588961,2.49246588961,0.0,142
815,0.00285526028893,0.0,0.15,0.000125482867588,0.000777406137843,458,361,2.49246608462,2.49246588961,1.0,142
816,0.00701768173895,0.0,0.15,0.000133879846544,0.000774921452815,59,735,2.49246636082,2.49246608462,1.0,142
817,0.00500550470315,0.0,0.15,0.000129307387397,0.000773654558299,478,860,2.49246676076,2.49246636082,1.0,142
818,0.00182620820124,0.0,0.15,0.000122976503917,0.000772052145362,745,762,2.492467022,2.49246676076,1.0,142
819,0.00487055373378,0.0,0.15,0.000127967068693,0.00076740674354,212,755,2.492467022,2.492467022,0.0,143
820,0.000265730564934,0.0,0.15,0.000132775821839,0.00076586901782,618,683,2.49246726505,2.492467022,1.0,143
821,0.00843479164178,0.0,0.15,0.000134677538881,0.000762231330064,220,875,2.49246743219,2.49246726505,1.0,143
822,0.00157803963521,0.0,0.15,0.00011908095621,0.000749503759768,9,931,2.49246776117,2.49246743219,1.0,143
823,0.00268756764126,0.0,0.15,0.000119767071737,0.000744290031745,369,59,2.49246776117,2.49246776117,0.0,144
824,0.0031714993529,0.0,0.15,0.0001181660773,0.000729086429751,752,530,2.4924679344,2.49246776117,1.0,144
825,0.00489472931076,0.0,0.15,0.000120635115309,0.000723471238424,513,575,2.49246821036,2.4924679344,1.0,144
826,0.000146242018673,0.0,0.15,0.000136688802741,0.000720770278239,672,523,2.49246877121,2.49246821036,1.0,144
827,0.0309206289312,0.0,0.15,0.000166696772794,0.000720309406582,247,24,2.49246877121,2.49246877121,0.0,145
828,0.00154716149336,0.0,0.15,0.000113430527563,0.000714854475329,770,884,2.49246884984,2.49246877121,1.0,145
829,0.0108815041604,0.00368037796579,0.128671236279,0.000126272381749,0.000714237336603,259,300,2.49246884984,2.49246884984,0.0,146
830,0.0,0.000660193094518,0.25,0.000192228020751,0.000701448412261,690,292,2.49246928199,2.49246884984,1.0,146
831,0.00590003369871,0.0,0.15,0.000117903364298,0.000695494418507,213,341,2.49246928498,2.49246928199,1.0,146
832,0.00865973858163,0.0,0.15,0.000122869998449,0.000693249282569,383,810,2.49246928498,2.49246928498,0.0,147
833,0.00338351647951,0.0,0.15,0.000112023451948,0.000689246390971,230,128,2.4924694103,2.49246928498,1.0,147
834,0.00408443575725,0.0,0.15,0.000112713227281,0.000685506962746,486,576,2.49246954662,2.4924694103,1.0,147
835,0.00437951953973,0.0,0.15,0.000111375469714,0.00067410851861,211,586,2.49246959115,2.49246954662,1.0,147
836,0.00459779203083,0.0,0.15,0.000109738015453,0.000661845541677,117,271,2.49246959115,2.49246959115,0.0,148
837,0.000195493470528,0.0,0.15,0.000117127907288,0.000661234548453,787,496,2.4924697833,2.49246959115,1.0,148
838,0.00513433548622,0.0,0.15,0.000110630855488,0.000661218759257,594,937,2.49246994053,2.4924697833,1.0,148
839,0.00201118405676,0.0,0.15,0.000104640123027,0.000657565646354,392,60,2.49247014523,2.49246994053,1.0,148
840,0.00496525468771,0.0,0.15,0.000109180349682,0.000654457081502,726,171,2.49247014523,2.49247014523,0.0,149
841,0.00909013037745,0.0,0.15,0.000115175098472,0.000645683566378,150,255,2.49247024955,2.49247014523,1.0,149
842,0.00617011205759,0.0,0.15,0.00010984500841,0.000645328656862,146,244,2.4924704663,2.49247024955,1.0,149
843,0.00740625393518,0.0,0.15,0.0001113977778,0.000641354637814,641,14,2.4924706037,2.4924704663,1.0,149
844,0.000175499386387,0.0,0.15,0.000113107089419,0.000632404452373,330,306,2.49247072662,2.4924706037,1.0,149
845,0.0034060125472,0.0,0.15,0.000102724327007,0.000632326244776,740,491,2.49247072662,2.49247072662,0.0,150
846,0.00964720372576,0.0,0.15,0.000113533322292,0.000631116912768,248,249,2.49247082803,2.49247072662,1.0,150
847,0.00171146751381,0.0,0.15,9.96530216071e-05,0.000628829601066,725,765,2.49247111907,2.49247082803,1.0,150
848,0.0018557094736,0.0,0.15,9.93588400888e-05,0.00062604530855,105,115,2.49247130665,2.49247111907,1.0,150
849,7.86228556535e-05,0.00713719287887,0.247281424531,0.000163102289662,0.000619404622776,119,641,2.4924716303,2.49247130665,1.0,150
850,0.000146183636389,0.0,0.15,0.000113652014988,0.00061817420844,858,175,2.4924716303,2.4924716303,0.0,151
851,0.0017189324135,0.0,0.15,9.79347387329e-05,0.000618131178693,738,91,2.49247182079,2.4924716303,1.0,151
852,0.00708693277556,0.012757640332,0.169411697462,0.000135735332151,0.000614943447572,384,817,2.49247189821,2.49247182079,1.0,151
853,0.00374404294416,0.0,0.15,0.00010031653801,0.000614174803558,699,900,2.49247273509,2.49247189821,1.0,151
854,0.00267010486277,0.0,0.15,9.85324513749e-05,0.000613974443738,58,314,2.4924733399,2.49247273509,1.0,151
855,0.00637982750777,0.0,0.15,0.00010117040074,0.000592551484304,546,703,2.49247376272,2.4924733399,1.0,151
856,5.95560959482e-05,0.0,0.15,0.000135234324262,0.000584504585309,219,37,2.49247521377,2.49247376272,1.0,151
857,0.00669373688652,0.0,0.15,9.94836227619e-05,0.000579712076052,30,35,2.49247521377,2.49247521377,0.0,152
858,0.000295704492601,0.0,0.15,9.50017856667e-05,0.000572510887699,733,494,2.49247533377,2.49247521377,1.0,152
859,0.00959288130979,0.0,0.15,0.000102808393422,0.000572149735169,65,316,2.49247540228,2.49247533377,1.0,152
860,0.00593545606535,0.0,0.15,9.61585974437e-05,0.000567505652225,283,256,2.49247550965,2.49247540228,1.0,152
861,0.0,0.0050243944861,0.25,0.000147630271385,0.00056285594224,556,942,2.4924756384,2.49247550965,1.0,152
862,0.00369406898972,0.0,0.15,9.16028802749e-05,0.000561697791225,704,398,2.4924756384,2.4924756384,0.0,153
863,0.0126246728469,0.0,0.15,0.000104376631498,0.000555671597811,176,450,2.4924757104,2.4924756384,1.0,153
864,0.00358279744978,0.0,0.15,9.0325876954e-05,0.000554969352531,510,711,2.49247593563,2.4924757104,1.0,153
865,0.0,0.00691188313067,0.25,0.000145582933328,0.00054893401483,73,663,2.49247635417,2.49247593563,1.0,153
866,0.00263240537606,0.00557117071003,0.176469765561,0.000107370309706,0.000539199759771,503,869,2.49247637778,2.49247635417,1.0,153
867,0.0001307411585,0.0,0.15,9.84681901173e-05,0.000538427928885,349,382,2.49247637778,2.49247637778,0.0,154
868,0.00217342516407,0.0,0.15,8.36972612888e-05,0.00052643814828,512,867,2.49247651963,2.49247637778,1.0,154
869,0.00373629922979,0.0,0.15,8.53851961438e-05,0.000523462403435,521,125,2.49247672962,2.49247651963,1.0,154
870,0.00952317795599,0.0,0.15,9.29027155507e-05,0.000517723829482,260,447,2.49247694028,2.49247672962,1.0,154
871,0.00366583780123,0.0,0.15,8.25885217637e-05,0.000507043981045,263,299,2.49247747288,2.49247694028,1.0,154
872,3.81178797397e-05,0.0,0.15,0.000131162421894,0.000501567238725,344,537,2.49247835106,2.49247747288,1.0,154
873,0.00135868345387,0.0,0.15,7.84053554526e-05,0.000498413752886,878,618,2.49247885046,2.49247835106,1.0,154
874,0.00668173434679,0.00435266064596,0.13407182832,8.38905689307e-05,0.000491533325925,10,934,2.49247891587,2.49247885046,1.0,154
875,2.35542320297e-05,0.0,0.15,0.00016207160661,0.000487203421058,574,282,2.49247992079,2.49247891587,1.0,154
876,0.00515868840739,0.0,0.15,8.10496494523e-05,0.000485048569773,340,543,2.49247992079,2.49247992079,0.0,155
877,0.0,0.0,0.0,5.2011318985e-07,0.00048267402449,107,114,2.49247992079,2.49247992079,0.0,156
878,0.0132026430219,0.0913049154915,0.219237511877,0.000187626312254,0.00048015849096,13,892,2.49247992079,2.49247992079,0.0,157
879,0.00189817298087,0.0,0.15,7.5013616879e-05,0.000474294660077,99,146,2.49247992079,2.49247992079,0.0,158
880,0.0077425185591,0.0113223167136,0.160482443495,0.000100525001471,0.000474177496365,184,451,2.4924799706,2.49247992079,1.0,158
881,0.0,0.0494575276971,0.25,0.000157474743901,0.000470246446578,261,73,2.49247999293,2.4924799706,1.0,158
882,0.00414018960147,0.0,0.15,7.40649047657e-05,0.000451306557548,335,307,2.4924806982,2.49247999293,1.0,158
883,0.0,0.0,0.0,4.79760558392e-07,0.000447500699643,729,675,2.4924806982,2.4924806982,0.0,159
884,0.0040608746931,0.0,0.15,7.15124260751e-05,0.000436437189098,173,650,2.4924806982,2.4924806982,0.0,160
885,0.0122857020615,0.0,0.15,8.0755307863e-05,0.000432204198218,210,321,2.49248074166,2.4924806982,1.0,160
886,0.00246525648981,0.0,0.15,6.72723035677e-05,0.000422136591456,78,109,2.49248087563,2.49248074166,1.0,160
887,0.00181417036219,0.0,0.15,6.45096952212e-05,0.000409080690489,235,880,2.49248094905,2.49248087563,1.0,160
888,1.3618206367e-06,0.0,0.15,0.00137815380003,0.000407038823098,427,366,2.49249036385,2.49248094905,1.0,160
889,0.000255642837146,0.0941761508584,0.249323538406,0.000159361661645,0.000402555453003,607,895,2.49249036385,2.49249036385,0.0,161
890,0.0,0.0,0.0,4.20889875841e-07,0.000395588365708,603,12,2.49249036385,2.49249036385,0.0,162
891,0.0,0.0,0.0,3.99862159384e-07,0.000376868036626,887,779,2.49249041243,2.49249036385,1.0,162
892,0.000188892881852,0.0,0.15,6.16641918896e-05,0.000371902220504,182,239,2.49249041243,2.49249041243,0.0,163
893,0.0152957162354,0.0,0.15,7.07896615495e-05,0.00036367628741,38,734,2.49249045038,2.49249041243,1.0,163
894,0.042044264439,0.0485433004797,0.150977608046,0.000119672775327,0.000355311189811,28,33,2.49249045038,2.49249045038,0.0,164
895,6.73035683576e-05,0.0,0.15,6.61821832182e-05,0.000346294602452,785,927,2.49249046204,2.49249045038,1.0,164
896,0.00871756511515,0.0652736052871,0.221252203972,0.000121058088553,0.000345124003999,90,141,2.49249046204,2.49249046204,0.0,165
897,0.0,0.0,0.0,3.62170737844e-07,0.000343069648326,839,194,2.49249046204,2.49249046204,0.0,166
898,0.00423023189068,0.0835029631853,0.238055642988,0.000129700085381,0.000341194636757,74,220,2.49249046204,2.49249046204,0.0,167
899,0.00294231853331,0.0,0.15,5.45769398741e-05,0.00034018812129,154,436,2.49249046279,2.49249046204,1.0,167
900,0.00192793738097,0.0,0.15,5.1273018471e-05,0.000325301630363,537,285,2.49249046279,2.49249046279,0.0,168
901,0.0142777722504,0.0,0.15,5.94951634412e-05,0.000309887112647,420,139,2.49249048566,2.49249046279,1.0,168
902,0.00418976205401,0.0,0.15,4.98494810017e-05,0.000304024312557,673,902,2.49249057125,2.49249048566,1.0,168
903,0.0032271539676,0.0,0.15,4.83314179291e-05,0.000299925500625,828,771,2.49249064487,2.49249057125,1.0,168
904,0.0032869685092,0.0116545623168,0.197775090868,6.20857390459e-05,0.0002667166991,508,855,2.49249067647,2.49249064487,1.0,168
905,0.0,0.0,0.0,2.73977519782e-07,0.000262710411529,907,783,2.49249067647,2.49249067647,0.0,169
906,0.0,0.0879086256027,0.25,9.53751223278e-05,0.000245859850787,6,933,2.49249067647,2.49249067647,0.0,170
907,0.00978576588386,0.0,0.15,4.18227136834e-05,0.000232478359208,293,428,2.49249067891,2.49249067647,1.0,170
908,0.00105213082861,0.0,0.15,3.50868976966e-05,0.000226189761083,611,829,2.49249067891,2.49249067891,0.0,171
909,0.00273496122099,0.0,0.15,3.46051419911e-05,0.000216977887109,813,760,2.49249069585,2.49249067891,1.0,171
910,0.00149266805965,0.0,0.15,3.29909016727e-05,0.000211486272893,898,784,2.49249072987,2.49249069585,1.0,171
911,0.0362402281753,0.0,0.15,4.99527413922e-05,0.000206040970657,133,8,2.49249072987,2.49249072987,0.0,172
912,0.00598045178048,0.00644562067464,0.148419935818,3.74657320208e-05,0.00020167568488,33,739,2.49249073616,2.49249072987,1.0,172
913,0.000394453294575,0.0,0.15,2.83686749754e-05,0.000183208872988,327,160,2.49249073616,2.49249073616,0.0,173
914,0.00199643953238,0.0195212736726,0.227231288383,4.83176154376e-05,0.000178531986115,488,710,2.49249073944,2.49249073616,1.0,173
915,0.00165502040181,0.0,0.15,2.77987437585e-05,0.000177905321665,500,149,2.49249080217,2.49249073944,1.0,173
916,0.00660614029039,0.0,0.15,2.79438208963e-05,0.000163588011948,570,832,2.49249082491,2.49249080217,1.0,173
917,0.00211224984378,0.0,0.15,2.35288189288e-05,0.000149447247101,563,944,2.49249087948,2.49249082491,1.0,173
918,0.00148454180453,0.0,0.15,2.32602851611e-05,0.000149439389697,474,367,2.49249091224,2.49249087948,1.0,173
919,0.00480955236708,0.0,0.15,1.96174787561e-05,0.000118562748226,149,439,2.49249091224,2.49249091224,0.0,174
920,0.000159226678079,0.0,0.15,1.33772227855e-05,8.65021208108e-05,380,372,2.49249091583,2.49249091224,1.0,174
921,0.00114358984865,0.0,0.15,1.25020014821e-05,8.1018711247e-05,553,565,2.49249091905,2.49249091583,1.0,174
922,0.0,0.0,0.0,6.21254017119e-08,6.14982413235e-05,912,622,2.49249091905,2.49249091905,0.0,175
923,0.00118512101471,0.0,0.15,6.39491736365e-06,4.14798511539e-05,528,152,2.49249091905,2.49249091905,0.0,176
924,0.00175362767186,0.0,0.15,4.8349888857e-06,3.10186466767e-05,855,415,2.49249091951,2.49249091905,1.0,176
925,0.00841881174527,0.0,0.15,5.29095950697e-06,3.00846154198e-05,242,23,2.49249091998,2.49249091951,1.0,176
926,0.00459120213054,0.0,0.15,3.88862554246e-06,2.36194510739e-05,170,243,2.49249092084,2.49249091998,1.0,176
927,0.0387071983787,0.00985910743475,0.129875837526,5.98927226747e-06,2.3413209753e-05,376,4,2.49249092084,2.49249092084,0.0,177
928,0.00967539800331,0.0165883041918,0.16729146289,4.62865500594e-06,1.98717018503e-05,22,887,2.4924909209,2.49249092084,1.0,177
929,0.000406669656513,0.0,0.15,1.06991569737e-06,7.06303743406e-06,759,392,2.4924909209,2.4924909209,0.0,178
930,0.00297049288929,0.0,0.15,1.03385445982e-06,6.47728930908e-06,436,150,2.49249092092,2.4924909209,1.0,178
931,0.00894866956514,0.0,0.15,6.33238073533e-07,3.57073098077e-06,377,465,2.49249092092,2.49249092092,1.0,178
932,0.00145415961742,0.0,0.15,4.6109803975e-07,2.97891638696e-06,332,462,2.49249092096,2.49249092092,1.0,178
933,0.00160134106409,0.0,0.15,4.36077016275e-07,2.80869441714e-06,662,497,2.49249092097,2.49249092096,1.0,178
934,0.00294723850675,0.0,0.15,4.1532351247e-07,2.60343643337e-06,88,668,2.49249092098,2.49249092097,1.0,178
935,0.00837834808043,0.0,0.15,4.52549954844e-07,2.57532878357e-06,192,247,2.49249092098,2.49249092098,0.0,179
936,0.00599950336619,0.0,0.15,4.32066400435e-07,2.55930791436e-06,440,859,2.49249092098,2.49249092098,1.0,179
937,0.00174520781729,0.0,0.15,3.93165322521e-07,2.52482230205e-06,649,277,2.49249092098,2.49249092098,1.0,179
938,0.00374182278756,0.0,0.15,3.93799979292e-07,2.43088566532e-06,372,745,2.49249092098,2.49249092098,1.0,179
939,0.00916462903842,0.0,0.15,3.25560080228e-07,1.8295304569e-06,197,320,2.49249092098,2.49249092098,0.0,180
940,0.0012014178792,0.0,0.15,1.32603275915e-07,8.61294129612e-07,91,10,2.49249092098,2.49249092098,1.0,180
941,0.00105151173193,0.0,0.15,5.50129790611e-08,3.58466485453e-07,370,72,2.49249092098,2.49249092098,0.0,181
942,0.00119023444131,0.0,0.15,3.66543453367e-08,2.38143114135e-07,346,383,2.49249092098,2.49249092098,1.0,181
943,0.00424550485332,0.0,0.15,2.47297666789e-08,1.51210952307e-07,47,222,2.49249092098,2.49249092098,1.0,181
